T1,T2,T3,T4,t1_t2,t1_t3,t1_t4,t2_t3,t2_t4,t3_t4
-7327.67,-7328.21,-7327.95,-7328.3,0.5399999999999636,0.27999999999974534,0.6300000000001091,-0.2600000000002183,0.09000000000014552,0.3500000000003638
-9262.39,-9262.24,-9262.28,-9262.22,-0.1499999999996362,-0.10999999999876309,-0.17000000000007276,0.040000000000873115,-0.020000000000436557,-0.06000000000130967
-3432.52,-3432.46,-3432.54,-3432.5,-0.05999999999994543,0.01999999999998181,-0.01999999999998181,0.07999999999992724,0.03999999999996362,-0.03999999999996362
-2557.17,-2557.13,-2557.17,-2557.15,-0.03999999999996362,0,-0.01999999999998181,0.03999999999996362,0.01999999999998181,-0.01999999999998181
-6787.18,-6787.24,-6787.12,-6787.15,0.05999999999949068,-0.06000000000040018,-0.030000000000654836,-0.11999999999989086,-0.09000000000014552,0.02999999999974534
-18973.6,-18973.5,-18973.6,-18973.3,-0.09999999999854481,0,-0.2999999999992724,0.09999999999854481,-0.2000000000007276,-0.2999999999992724
-15691.6,-15691.5,-15691.5,-15691.3,-0.1000000000003638,-0.1000000000003638,-0.3000000000010914,0,-0.2000000000007276,-0.2000000000007276
-14264.7,-14264.6,-14264.7,-14264.7,-0.1000000000003638,0,0,0.1000000000003638,0.1000000000003638,0
-17402.9,-17402.9,-17402.8,-17402.6,0,-0.10000000000218279,-0.3000000000029104,-0.10000000000218279,-0.3000000000029104,-0.2000000000007276
-8193.29,-8193.54,-8193.36,-8193.42,0.25,0.06999999999970896,0.12999999999919964,-0.18000000000029104,-0.12000000000080036,0.05999999999949068
-7871.6,-7871.84,-7871.75,-7871.82,0.23999999999978172,0.1499999999996362,0.21999999999934516,-0.09000000000014552,-0.020000000000436557,0.06999999999970896
-23138.4,-23138.6,-23138.3,-23138.6,0.19999999999708962,-0.10000000000218279,0.19999999999708962,-0.2999999999992724,0,0.2999999999992724
-4098.8,-4099.17,-4098.89,-4099.17,0.36999999999989086,0.09000000000014552,0.36999999999989086,-0.27999999999974534,0,0.27999999999974534
-12444,-12444,-12444.2,-12444.1,0,0.2000000000007276,0.1000000000003638,0.2000000000007276,0.1000000000003638,-0.1000000000003638
-3538.68,-3538.68,-3538.73,-3538.74,0,0.0500000000001819,0.05999999999994543,0.0500000000001819,0.05999999999994543,0.009999999999763531
-23831.4,-23831.3,-23831,-23830.9,-0.10000000000218279,-0.4000000000014552,-0.5,-0.2999999999992724,-0.3999999999978172,-0.09999999999854481
-10132.1,-10131.7,-10132,-10131.8,-0.3999999999996362,-0.1000000000003638,-0.3000000000010914,0.2999999999992724,0.09999999999854481,-0.2000000000007276
-4673.05,-4673.06,-4673.1,-4673.11,0.010000000000218279,0.0500000000001819,0.05999999999949068,0.03999999999996362,0.049999999999272404,0.009999999999308784
-9481.36,-9480.96,-9481.27,-9480.99,-0.4000000000014552,-0.09000000000014552,-0.37000000000080036,0.3100000000013097,0.030000000000654836,-0.28000000000065484
-6185.83,-6186.2,-6186.06,-6186.19,0.36999999999989086,0.23000000000047294,0.3599999999996726,-0.13999999999941792,-0.010000000000218279,0.12999999999919964
-4533.4,-4533.09,-4533.27,-4533.13,-0.3099999999994907,-0.12999999999919964,-0.26999999999952706,0.18000000000029104,0.03999999999996362,-0.14000000000032742
-22743.2,-22743,-22743.1,-22742.7,-0.2000000000007276,-0.10000000000218279,-0.5,0.09999999999854481,-0.2999999999992724,-0.3999999999978172
-5938.77,-5938.51,-5938.7,-5938.59,-0.2600000000002183,-0.07000000000061846,-0.18000000000029104,0.18999999999959982,0.07999999999992724,-0.10999999999967258
-7521.22,-7521.08,-7521.07,-7520.91,-0.14000000000032742,-0.1500000000005457,-0.3100000000004002,-0.010000000000218279,-0.17000000000007276,-0.15999999999985448
-8506.33,-8506.13,-8506.25,-8506.36,-0.2000000000007276,-0.07999999999992724,0.030000000000654836,0.12000000000080036,0.23000000000138243,0.11000000000058208
-7944.19,-7943.72,-7943.91,-7943.74,-0.46999999999934516,-0.27999999999974534,-0.4499999999998181,0.18999999999959982,0.019999999999527063,-0.17000000000007276
-10631.3,-10631.4,-10631.3,-10631.2,0.1000000000003638,0,-0.09999999999854481,-0.1000000000003638,-0.1999999999989086,-0.09999999999854481
-8145.53,-8146.06,-8145.7,-8145.9,0.5300000000006548,0.17000000000007276,0.36999999999989086,-0.3600000000005821,-0.16000000000076398,0.1999999999998181
-13788.1,-13788.1,-13788.2,-13788,0,0.1000000000003638,-0.1000000000003638,0.1000000000003638,-0.1000000000003638,-0.2000000000007276
-20272,-20271,-20271.4,-20270.9,-1,-0.5999999999985448,-1.0999999999985448,0.4000000000014552,-0.09999999999854481,-0.5
-2295.14,-2294.97,-2295.14,-2295.15,-0.17000000000007276,0,0.010000000000218279,0.17000000000007276,0.18000000000029104,0.010000000000218279
-13489,-13489,-13488.8,-13488.7,0,-0.2000000000007276,-0.2999999999992724,-0.2000000000007276,-0.2999999999992724,-0.09999999999854481
-16254.3,-16254.5,-16254.7,-16254.8,0.2000000000007276,0.4000000000014552,0.5,0.2000000000007276,0.2999999999992724,0.09999999999854481
-8274.44,-8274.91,-8274.65,-8274.75,0.46999999999934516,0.20999999999912689,0.3099999999994907,-0.2600000000002183,-0.15999999999985448,0.1000000000003638
-26872.2,-26872.2,-26872.1,-26872,0,-0.10000000000218279,-0.2000000000007276,-0.10000000000218279,-0.2000000000007276,-0.09999999999854481
-9850.43,-9850.03,-9850.31,-9850.13,-0.3999999999996362,-0.12000000000080036,-0.3000000000010914,0.27999999999883585,0.09999999999854481,-0.18000000000029104
-8524.7,-8524.98,-8524.87,-8525.09,0.27999999999883585,0.17000000000007276,0.3899999999994179,-0.10999999999876309,0.11000000000058208,0.21999999999934516
-8664.35,-8664.51,-8664.43,-8664.58,0.15999999999985448,0.07999999999992724,0.22999999999956344,-0.07999999999992724,0.06999999999970896,0.1499999999996362
-6893.54,-6893.3,-6893.5,-6893.45,-0.23999999999978172,-0.03999999999996362,-0.09000000000014552,0.1999999999998181,0.1499999999996362,-0.0500000000001819
-11643.6,-11643.3,-11643.4,-11643.3,-0.3000000000010914,-0.2000000000007276,-0.3000000000010914,0.1000000000003638,0,-0.1000000000003638
-5474.68,-5474.76,-5474.7,-5474.69,0.07999999999992724,0.019999999999527063,0.009999999999308784,-0.06000000000040018,-0.07000000000061846,-0.010000000000218279
-10641.6,-10641.5,-10641.5,-10641.5,-0.1000000000003638,-0.1000000000003638,-0.1000000000003638,0,0,0
-3481.28,-3481.42,-3481.29,-3481.33,0.13999999999987267,0.009999999999763531,0.04999999999972715,-0.13000000000010914,-0.09000000000014552,0.03999999999996362
-12168,-12168.2,-12168.1,-12168.4,0.2000000000007276,0.1000000000003638,0.3999999999996362,-0.1000000000003638,0.1999999999989086,0.2999999999992724
-8890.87,-8891.27,-8890.93,-8891.24,0.3999999999996362,0.05999999999949068,0.36999999999898137,-0.3400000000001455,-0.030000000000654836,0.3099999999994907
-6345.67,-6345.81,-6345.63,-6345.63,0.14000000000032742,-0.03999999999996362,-0.03999999999996362,-0.18000000000029104,-0.18000000000029104,0
-6037.92,-6037.97,-6038.01,-6037.91,0.0500000000001819,0.09000000000014552,-0.010000000000218279,0.03999999999996362,-0.06000000000040018,-0.1000000000003638
-12002.2,-12002.4,-12002.3,-12002.4,0.1999999999989086,0.09999999999854481,0.1999999999989086,-0.1000000000003638,0,0.1000000000003638
-8686.44,-8687.07,-8686.58,-8686.89,0.6299999999991996,0.13999999999941792,0.4499999999989086,-0.4899999999997817,-0.18000000000029104,0.3099999999994907
-13122.8,-13123.2,-13122.8,-13122.8,0.4000000000014552,0,0,-0.4000000000014552,-0.4000000000014552,0
-14665.6,-14665.3,-14665.5,-14665.3,-0.3000000000010914,-0.1000000000003638,-0.3000000000010914,0.2000000000007276,0,-0.2000000000007276
-4591.35,-4591.66,-4591.49,-4591.61,0.3099999999994907,0.13999999999941792,0.2599999999993088,-0.17000000000007276,-0.0500000000001819,0.11999999999989086
-14163.6,-14163.4,-14163.6,-14163.5,-0.2000000000007276,0,-0.1000000000003638,0.2000000000007276,0.1000000000003638,-0.1000000000003638
-8374.42,-8374.41,-8374.5,-8374.44,-0.010000000000218279,0.07999999999992724,0.020000000000436557,0.09000000000014552,0.030000000000654836,-0.05999999999949068
-9160.5,-9160.44,-9160.46,-9160.48,-0.05999999999949068,-0.040000000000873115,-0.020000000000436557,0.019999999998617568,0.039999999999054126,0.020000000000436557
-14079.7,-14079.8,-14079.8,-14079.7,0.09999999999854481,0.09999999999854481,0,0,-0.09999999999854481,-0.09999999999854481
-12485.5,-12485.6,-12485.4,-12485.3,0.1000000000003638,-0.1000000000003638,-0.2000000000007276,-0.2000000000007276,-0.3000000000010914,-0.1000000000003638
-9775.31,-9775.38,-9775.23,-9775.15,0.06999999999970896,-0.07999999999992724,-0.15999999999985448,-0.1499999999996362,-0.22999999999956344,-0.07999999999992724
-16316.6,-16316.2,-16316.4,-16316,-0.3999999999996362,-0.2000000000007276,-0.6000000000003638,0.1999999999989086,-0.2000000000007276,-0.3999999999996362
-7070.91,-7071.53,-7071.17,-7071.41,0.6199999999998909,0.2600000000002183,0.5,-0.3599999999996726,-0.11999999999989086,0.23999999999978172
-8611.54,-8611.83,-8611.6,-8611.81,0.2899999999990541,0.05999999999949068,0.26999999999861757,-0.22999999999956344,-0.020000000000436557,0.20999999999912689
-8437.34,-8437.52,-8437.51,-8437.42,0.18000000000029104,0.17000000000007276,0.07999999999992724,-0.010000000000218279,-0.1000000000003638,-0.09000000000014552
-8268.93,-8268.87,-8268.95,-8269,-0.05999999999949068,0.020000000000436557,0.06999999999970896,0.07999999999992724,0.12999999999919964,0.049999999999272404
-15341.8,-15341.3,-15341.8,-15341.8,-0.5,0,0,0.5,0.5,0
-5776.34,-5775.97,-5776.21,-5776.11,-0.36999999999989086,-0.13000000000010914,-0.23000000000047294,0.23999999999978172,0.13999999999941792,-0.1000000000003638
-28838.6,-28838,-28838.3,-28838.1,-0.5999999999985448,-0.2999999999992724,-0.5,0.2999999999992724,0.09999999999854481,-0.2000000000007276
-10450.7,-10450.5,-10450.7,-10450.7,-0.2000000000007276,0,0,0.2000000000007276,0.2000000000007276,0
-14756.1,-14756.3,-14756.1,-14756.4,0.1999999999989086,0,0.2999999999992724,-0.1999999999989086,0.1000000000003638,0.2999999999992724
-7872.01,-7872.14,-7872,-7872.1,0.13000000000010914,-0.010000000000218279,0.09000000000014552,-0.14000000000032742,-0.03999999999996362,0.1000000000003638
-18791.2,-18791,-18791,-18790.7,-0.2000000000007276,-0.2000000000007276,-0.5,0,-0.2999999999992724,-0.2999999999992724
-5905.16,-5905.22,-5905.29,-5905.32,0.06000000000040018,0.13000000000010914,0.15999999999985448,0.06999999999970896,0.0999999999994543,0.02999999999974534
-20815.5,-20815.3,-20815.5,-20815.2,-0.2000000000007276,0,-0.2999999999992724,0.2000000000007276,-0.09999999999854481,-0.2999999999992724
-13370,-13369.3,-13369.8,-13369.2,-0.7000000000007276,-0.2000000000007276,-0.7999999999992724,0.5,-0.09999999999854481,-0.5999999999985448
-13206.8,-13207.1,-13207.3,-13207.2,0.3000000000010914,0.5,0.4000000000014552,0.1999999999989086,0.1000000000003638,-0.09999999999854481
-5111.68,-5111.9,-5111.77,-5111.84,0.21999999999934516,0.09000000000014552,0.15999999999985448,-0.12999999999919964,-0.05999999999949068,0.06999999999970896
-8401.78,-8402.36,-8402.08,-8402.32,0.5799999999999272,0.2999999999992724,0.5399999999990541,-0.28000000000065484,-0.040000000000873115,0.23999999999978172
-10608.5,-10608.3,-10608.5,-10608.4,-0.2000000000007276,0,-0.1000000000003638,0.2000000000007276,0.1000000000003638,-0.1000000000003638
-1606.29,-1606.22,-1606.31,-1606.23,-0.06999999999993634,0.01999999999998181,-0.05999999999994543,0.08999999999991815,0.009999999999990905,-0.07999999999992724
-3975.56,-3975.56,-3975.52,-3975.51,0,-0.03999999999996362,-0.04999999999972715,-0.03999999999996362,-0.04999999999972715,-0.009999999999763531
-7779.62,-7780.06,-7779.82,-7779.9,0.4400000000005093,0.1999999999998181,0.27999999999974534,-0.24000000000069122,-0.16000000000076398,0.07999999999992724
-11568.5,-11568.1,-11568.4,-11568.3,-0.3999999999996362,-0.1000000000003638,-0.2000000000007276,0.2999999999992724,0.1999999999989086,-0.1000000000003638
-10403.4,-10403.9,-10403.5,-10403.8,0.5,0.1000000000003638,0.3999999999996362,-0.3999999999996362,-0.1000000000003638,0.2999999999992724
-6946.98,-6947.62,-6947.6,-6947.62,0.6400000000003274,0.6200000000008004,0.6400000000003274,-0.019999999999527063,0,0.019999999999527063
-6015.35,-6015.19,-6015.36,-6015.17,-0.16000000000076398,0.009999999999308784,-0.18000000000029104,0.17000000000007276,-0.019999999999527063,-0.18999999999959982
-11429.8,-11429.8,-11429.7,-11429.9,0,-0.09999999999854481,0.1000000000003638,-0.09999999999854481,0.1000000000003638,0.1999999999989086
-13465.1,-13465.1,-13465,-13465,0,-0.1000000000003638,-0.1000000000003638,-0.1000000000003638,-0.1000000000003638,0
-8513.97,-8514.21,-8514.01,-8514.26,0.23999999999978172,0.040000000000873115,0.2900000000008731,-0.1999999999989086,0.050000000001091394,0.25
-9582.61,-9582.36,-9582.55,-9582.45,-0.25,-0.06000000000130967,-0.15999999999985448,0.18999999999869033,0.09000000000014552,-0.09999999999854481
-13267.9,-13267.6,-13267.7,-13267.4,-0.2999999999992724,-0.1999999999989086,-0.5,0.1000000000003638,-0.2000000000007276,-0.3000000000010914
-10130.2,-10130.1,-10130.2,-10130.2,-0.1000000000003638,0,0,0.1000000000003638,0.1000000000003638,0
-5136.17,-5136.01,-5136.11,-5136,-0.15999999999985448,-0.06000000000040018,-0.17000000000007276,0.0999999999994543,-0.010000000000218279,-0.10999999999967258
-8782.02,-8782.25,-8782.04,-8782.12,0.22999999999956344,0.020000000000436557,0.1000000000003638,-0.20999999999912689,-0.12999999999919964,0.07999999999992724
-3918.93,-3918.71,-3918.87,-3918.82,-0.2199999999997999,-0.05999999999994543,-0.10999999999967258,0.15999999999985448,0.11000000000012733,-0.04999999999972715
-11089.1,-11088.8,-11089.1,-11089.1,-0.3000000000010914,0,0,0.3000000000010914,0.3000000000010914,0
-4899.15,-4899.25,-4899.24,-4899.27,0.1000000000003638,0.09000000000014552,0.12000000000080036,-0.010000000000218279,0.020000000000436557,0.030000000000654836
-3441.22,-3441.38,-3441.25,-3441.26,0.16000000000030923,0.03000000000020009,0.04000000000041837,-0.13000000000010914,-0.11999999999989086,0.010000000000218279
-16066.4,-16066.4,-16066.2,-16066.1,0,-0.1999999999989086,-0.2999999999992724,-0.1999999999989086,-0.2999999999992724,-0.1000000000003638
-6776.23,-6776.44,-6776.28,-6776.51,0.21000000000003638,0.0500000000001819,0.28000000000065484,-0.15999999999985448,0.07000000000061846,0.23000000000047294
-7640.49,-7640.68,-7640.6,-7640.72,0.19000000000050932,0.11000000000058208,0.23000000000047294,-0.07999999999992724,0.03999999999996362,0.11999999999989086
-12974.5,-12974.4,-12974.6,-12974.6,-0.1000000000003638,0.1000000000003638,0.1000000000003638,0.2000000000007276,0.2000000000007276,0
-11788.3,-11788.2,-11788.3,-11788.3,-0.09999999999854481,0,0,0.09999999999854481,0.09999999999854481,0
-4414.28,-4414.38,-4414.29,-4414.31,0.1000000000003638,0.010000000000218279,0.030000000000654836,-0.09000000000014552,-0.06999999999970896,0.020000000000436557
-15410.8,-15411.1,-15411.2,-15411.2,0.3000000000010914,0.4000000000014552,0.4000000000014552,0.1000000000003638,0.1000000000003638,0
-2920.44,-2920.42,-2920.45,-2920.47,-0.01999999999998181,0.009999999999763531,0.02999999999974534,0.02999999999974534,0.04999999999972715,0.01999999999998181
-8899.3,-8899.38,-8899.26,-8899.32,0.07999999999992724,-0.039999999999054126,0.020000000000436557,-0.11999999999898137,-0.05999999999949068,0.05999999999949068
-8143.76,-8143.63,-8143.62,-8143.53,-0.13000000000010914,-0.14000000000032742,-0.23000000000047294,-0.010000000000218279,-0.1000000000003638,-0.09000000000014552
-10568.2,-10568.3,-10568.3,-10568.3,0.09999999999854481,0.09999999999854481,0.09999999999854481,0,0,0
-11278,-11277.8,-11277.9,-11277.9,-0.2000000000007276,-0.1000000000003638,-0.1000000000003638,0.1000000000003638,0.1000000000003638,0
-12634.5,-12634.6,-12634.5,-12634.7,0.1000000000003638,0,0.2000000000007276,-0.1000000000003638,0.1000000000003638,0.2000000000007276
-15077.1,-15077.2,-15077.1,-15077.2,0.1000000000003638,0,0.1000000000003638,-0.1000000000003638,0,0.1000000000003638
-5810.15,-5810.02,-5810.06,-5810.01,-0.12999999999919964,-0.08999999999923602,-0.13999999999941792,0.03999999999996362,-0.010000000000218279,-0.0500000000001819
-12883.1,-12883.5,-12883.6,-12883.4,0.3999999999996362,0.5,0.2999999999992724,0.1000000000003638,-0.1000000000003638,-0.2000000000007276
-5899.46,-5899.43,-5899.43,-5899.41,-0.02999999999974534,-0.02999999999974534,-0.0500000000001819,0,-0.020000000000436557,-0.020000000000436557
-8899.52,-8899.08,-8899.28,-8898.99,-0.4400000000005093,-0.23999999999978172,-0.5300000000006548,0.2000000000007276,-0.09000000000014552,-0.2900000000008731
-10528.9,-10528.7,-10528.8,-10528.8,-0.1999999999989086,-0.1000000000003638,-0.1000000000003638,0.09999999999854481,0.09999999999854481,0
-14045.7,-14045.7,-14045.7,-14045.7,0,0,0,0,0,0
-7825.14,-7825.15,-7825.15,-7825.16,0.009999999999308784,0.009999999999308784,0.019999999999527063,0,0.010000000000218279,0.010000000000218279
-10696,-10696.3,-10696,-10696.4,0.2999999999992724,0,0.3999999999996362,-0.2999999999992724,0.1000000000003638,0.3999999999996362
-8947.94,-8948.02,-8947.94,-8947.93,0.07999999999992724,0,-0.010000000000218279,-0.07999999999992724,-0.09000000000014552,-0.010000000000218279
-2817.44,-2817.57,-2817.49,-2817.64,0.13000000000010914,0.04999999999972715,0.1999999999998181,-0.08000000000038199,0.06999999999970896,0.15000000000009095
-17269.2,-17269.4,-17269.4,-17269.5,0.2000000000007276,0.2000000000007276,0.2999999999992724,0,0.09999999999854481,0.09999999999854481
-7197.87,-7197.72,-7197.82,-7197.75,-0.1499999999996362,-0.0500000000001819,-0.11999999999989086,0.0999999999994543,0.02999999999974534,-0.06999999999970896
-8023.73,-8023.29,-8023.55,-8023.47,-0.4399999999995998,-0.17999999999938154,-0.2599999999993088,0.2600000000002183,0.18000000000029104,-0.07999999999992724
-11174,-11174.4,-11174.1,-11174.3,0.3999999999996362,0.1000000000003638,0.2999999999992724,-0.2999999999992724,-0.1000000000003638,0.1999999999989086
-7035.23,-7035.29,-7035.28,-7035.14,0.06000000000040018,0.0500000000001819,-0.08999999999923602,-0.010000000000218279,-0.1499999999996362,-0.13999999999941792
-6314.01,-6314.03,-6314.01,-6314.03,0.019999999999527063,0,0.019999999999527063,-0.019999999999527063,0,0.019999999999527063
-9087.22,-9087.2,-9087.3,-9087.4,-0.019999999998617568,0.07999999999992724,0.18000000000029104,0.09999999999854481,0.1999999999989086,0.1000000000003638
-9927.11,-9926.91,-9927.01,-9927.03,-0.2000000000007276,-0.1000000000003638,-0.07999999999992724,0.1000000000003638,0.12000000000080036,0.020000000000436557
-22914,-22914.1,-22913.9,-22914.2,0.09999999999854481,-0.09999999999854481,0.2000000000007276,-0.19999999999708962,0.10000000000218279,0.2999999999992724
-11733.5,-11733.1,-11733.2,-11733.1,-0.3999999999996362,-0.2999999999992724,-0.3999999999996362,0.1000000000003638,0,-0.1000000000003638
-9273.82,-9273.54,-9273.69,-9273.59,-0.27999999999883585,-0.12999999999919964,-0.22999999999956344,0.1499999999996362,0.049999999999272404,-0.1000000000003638
-7197.55,-7197.24,-7197.5,-7197.37,-0.3100000000004002,-0.0500000000001819,-0.18000000000029104,0.2600000000002183,0.13000000000010914,-0.13000000000010914
-5760.04,-5760.27,-5760.15,-5760.2,0.23000000000047294,0.10999999999967258,0.15999999999985448,-0.12000000000080036,-0.07000000000061846,0.0500000000001819
-2721.13,-2721.07,-2721.1,-2721.12,-0.05999999999994543,-0.03000000000020009,-0.010000000000218279,0.02999999999974534,0.04999999999972715,0.01999999999998181
-7344.99,-7345.27,-7345.05,-7345.23,0.28000000000065484,0.06000000000040018,0.23999999999978172,-0.22000000000025466,-0.040000000000873115,0.17999999999938154
-19905.1,-19904.9,-19904.8,-19904.5,-0.19999999999708962,-0.2999999999992724,-0.5999999999985448,-0.10000000000218279,-0.4000000000014552,-0.2999999999992724
-16907.9,-16908.1,-16908,-16908,0.19999999999708962,0.09999999999854481,0.09999999999854481,-0.09999999999854481,-0.09999999999854481,0
-7584.69,-7584.64,-7584.62,-7584.67,-0.049999999999272404,-0.06999999999970896,-0.019999999999527063,-0.020000000000436557,0.02999999999974534,0.0500000000001819
-7246.54,-7246.21,-7246.27,-7246.16,-0.32999999999992724,-0.26999999999952706,-0.38000000000010914,0.06000000000040018,-0.0500000000001819,-0.11000000000058208
-6453.03,-6452.64,-6452.95,-6452.84,-0.3899999999994179,-0.07999999999992724,-0.18999999999959982,0.3099999999994907,0.1999999999998181,-0.10999999999967258
-2708.77,-2708.88,-2708.81,-2708.85,0.11000000000012733,0.03999999999996362,0.07999999999992724,-0.07000000000016371,-0.03000000000020009,0.03999999999996362
-10807.9,-10807.7,-10807.9,-10807.8,-0.1999999999989086,0,-0.1000000000003638,0.1999999999989086,0.09999999999854481,-0.1000000000003638
-3412.68,-3412.74,-3412.7,-3412.76,0.05999999999994543,0.01999999999998181,0.08000000000038199,-0.03999999999996362,0.020000000000436557,0.06000000000040018
-25942.5,-25942.9,-25942.8,-25943.1,0.4000000000014552,0.2999999999992724,0.5999999999985448,-0.10000000000218279,0.19999999999708962,0.2999999999992724
-2761.87,-2761.84,-2761.89,-2761.87,-0.02999999999974534,0.01999999999998181,0,0.04999999999972715,0.02999999999974534,-0.01999999999998181
-7198.45,-7198.32,-7198.31,-7198.26,-0.13000000000010914,-0.13999999999941792,-0.18999999999959982,-0.009999999999308784,-0.05999999999949068,-0.0500000000001819
-5830.66,-5830.53,-5830.59,-5830.51,-0.13000000000010914,-0.06999999999970896,-0.1499999999996362,0.06000000000040018,-0.019999999999527063,-0.07999999999992724
-13348.4,-13347.8,-13348,-13347.7,-0.6000000000003638,-0.3999999999996362,-0.6999999999989086,0.2000000000007276,-0.09999999999854481,-0.2999999999992724
-7900.57,-7900.69,-7900.65,-7900.69,0.11999999999989086,0.07999999999992724,0.11999999999989086,-0.03999999999996362,0,0.03999999999996362
-3964.13,-3964.01,-3964.01,-3963.93,-0.11999999999989086,-0.11999999999989086,-0.20000000000027285,0,-0.08000000000038199,-0.08000000000038199
-9146.04,-9146.74,-9146.35,-9146.67,0.6999999999989086,0.3099999999994907,0.6299999999991996,-0.3899999999994179,-0.06999999999970896,0.31999999999970896
-4997.23,-4997.44,-4997.25,-4997.26,0.21000000000003638,0.020000000000436557,0.030000000000654836,-0.18999999999959982,-0.17999999999938154,0.010000000000218279
-5119.31,-5119.47,-5119.46,-5119.35,0.15999999999985448,0.1499999999996362,0.03999999999996362,-0.010000000000218279,-0.11999999999989086,-0.10999999999967258
-7847.87,-7847.9,-7847.86,-7847.88,0.02999999999974534,-0.010000000000218279,0.010000000000218279,-0.03999999999996362,-0.019999999999527063,0.020000000000436557
-8782.02,-8782.3,-8782.21,-8782.19,0.27999999999883585,0.18999999999869033,0.17000000000007276,-0.09000000000014552,-0.10999999999876309,-0.019999999998617568
-8210.44,-8210.23,-8210.33,-8210.16,-0.21000000000094587,-0.11000000000058208,-0.28000000000065484,0.1000000000003638,-0.06999999999970896,-0.17000000000007276
-4137.88,-4137.65,-4137.8,-4137.61,-0.23000000000047294,-0.07999999999992724,-0.27000000000043656,0.1500000000005457,-0.03999999999996362,-0.19000000000050932
-8966.96,-8966.87,-8966.88,-8966.89,-0.08999999999832653,-0.07999999999992724,-0.06999999999970896,0.00999999999839929,0.019999999998617568,0.010000000000218279
-10689.7,-10690.1,-10689.8,-10690,0.3999999999996362,0.09999999999854481,0.2999999999992724,-0.3000000000010914,-0.1000000000003638,0.2000000000007276
-9141.27,-9141.31,-9141.26,-9141.29,0.039999999999054126,-0.010000000000218279,0.020000000000436557,-0.049999999999272404,-0.019999999998617568,0.030000000000654836
-7341.68,-7341.45,-7341.6,-7341.56,-0.23000000000047294,-0.07999999999992724,-0.11999999999989086,0.1500000000005457,0.11000000000058208,-0.03999999999996362
-4128.07,-4128.79,-4128.27,-4128.71,0.7200000000002547,0.2000000000007276,0.6400000000003274,-0.5199999999995271,-0.07999999999992724,0.4399999999995998
-27924.4,-27924.5,-27924.4,-27924.7,0.09999999999854481,0,0.2999999999992724,-0.09999999999854481,0.2000000000007276,0.2999999999992724
-13909.8,-13910.1,-13910,-13909.9,0.3000000000010914,0.2000000000007276,0.1000000000003638,-0.1000000000003638,-0.2000000000007276,-0.1000000000003638
-13901.2,-13901,-13901,-13900.9,-0.2000000000007276,-0.2000000000007276,-0.3000000000010914,0,-0.1000000000003638,-0.1000000000003638
-7143.77,-7143.82,-7143.82,-7143.82,0.049999999999272404,0.049999999999272404,0.049999999999272404,0,0,0
-18780.2,-18780,-18780.3,-18780.3,-0.2000000000007276,0.09999999999854481,0.09999999999854481,0.2999999999992724,0.2999999999992724,0
-10482.1,-10482.7,-10482.6,-10482.6,0.6000000000003638,0.5,0.5,-0.1000000000003638,-0.1000000000003638,0
-6855.25,-6855.25,-6855.25,-6855.2,0,0,-0.0500000000001819,0,-0.0500000000001819,-0.0500000000001819
-17372.8,-17372.5,-17372.8,-17372.6,-0.2999999999992724,0,-0.2000000000007276,0.2999999999992724,0.09999999999854481,-0.2000000000007276
-3878.95,-3879.15,-3879.04,-3879.1,0.20000000000027285,0.09000000000014552,0.15000000000009095,-0.11000000000012733,-0.0500000000001819,0.05999999999994543
-8322.72,-8322.38,-8322.63,-8322.5,-0.3400000000001455,-0.09000000000014552,-0.21999999999934516,0.25,0.12000000000080036,-0.12999999999919964
-5060.53,-5061.27,-5060.74,-5061.1,0.7400000000006912,0.21000000000003638,0.5700000000006185,-0.5300000000006548,-0.17000000000007276,0.3600000000005821
-14942.7,-14942.3,-14942.6,-14942.5,-0.4000000000014552,-0.1000000000003638,-0.2000000000007276,0.3000000000010914,0.2000000000007276,-0.1000000000003638
-15767.6,-15767.6,-15767.7,-15767.8,0,0.1000000000003638,0.1999999999989086,0.1000000000003638,0.1999999999989086,0.09999999999854481
-9276.01,-9276.27,-9276.11,-9276.1,0.2600000000002183,0.1000000000003638,0.09000000000014552,-0.15999999999985448,-0.17000000000007276,-0.010000000000218279
-10763.5,-10763.9,-10763.6,-10763.7,0.3999999999996362,0.1000000000003638,0.2000000000007276,-0.2999999999992724,-0.1999999999989086,0.1000000000003638
-12443.9,-12443.9,-12443.9,-12443.9,0,0,0,0,0,0
-6229.19,-6229,-6229.08,-6229.03,-0.18999999999959982,-0.10999999999967258,-0.15999999999985448,0.07999999999992724,0.02999999999974534,-0.0500000000001819
-3428.78,-3428.72,-3428.73,-3428.66,-0.06000000000040018,-0.0500000000001819,-0.12000000000034561,0.010000000000218279,-0.05999999999994543,-0.07000000000016371
-8263.57,-8263.67,-8263.55,-8263.53,0.1000000000003638,-0.020000000000436557,-0.039999999999054126,-0.12000000000080036,-0.13999999999941792,-0.019999999998617568
-11053.6,-11053.3,-11053.6,-11053.4,-0.3000000000010914,0,-0.2000000000007276,0.3000000000010914,0.1000000000003638,-0.2000000000007276
-16840.5,-16840.4,-16840.2,-16840.2,-0.09999999999854481,-0.2999999999992724,-0.2999999999992724,-0.2000000000007276,-0.2000000000007276,0
-14653.7,-14654.1,-14654,-14654,0.3999999999996362,0.2999999999992724,0.2999999999992724,-0.1000000000003638,-0.1000000000003638,0
